geneID	string_protein_id	propagate_scores
RAD17	9606.ENSP00000426191	3.0041950592163476e-05
NDUFV3	9606.ENSP00000346196	3.003777261443125e-05
RGS4	9606.ENSP00000397181	3.00158926224683e-05
HBA2	9606.ENSP00000251595	3.0015191131583264e-05
CTPS2	9606.ENSP00000401264	3.0013494299250574e-05
CHD7	9606.ENSP00000392028	2.9990246334060472e-05
NLGN3	9606.ENSP00000351591	2.998718489974889e-05
UGT2B10	9606.ENSP00000265403	2.996733540368186e-05
ADAMTS4	9606.ENSP00000356975	2.9947179370884607e-05
ATP5MC3	9606.ENSP00000284727	2.9919040823068297e-05
MAPK8IP2	9606.ENSP00000330572	2.9910940875115848e-05
BDKRB1	9606.ENSP00000216629	2.9901743955710818e-05
ITFG2	9606.ENSP00000228799	2.989007066681814e-05
PCBP2	9606.ENSP00000352438	2.988454054225199e-05
NRG4	9606.ENSP00000378367	2.988009179285442e-05
PEX2	9606.ENSP00000349543	2.986850882584537e-05
FFAR2	9606.ENSP00000473159	2.9850161167096582e-05
GPKOW	9606.ENSP00000156109	2.9845317855264058e-05
PAK3	9606.ENSP00000353864	2.982031567313888e-05
GRN	9606.ENSP00000053867	2.981819872644657e-05
RAD51D	9606.ENSP00000466399	2.98131104324612e-05
CKS1B	9606.ENSP00000311083	2.9811969445092423e-05
PPID	9606.ENSP00000303754	2.9811175358371642e-05
PTPN7	9606.ENSP00000309116	2.980328314307266e-05
DUT	9606.ENSP00000370376	2.9795722860015117e-05
CGB8	9606.ENSP00000403649	2.979380480261777e-05
CGB3	9606.ENSP00000349954	2.979380480261777e-05
SPO11	9606.ENSP00000360310	2.9790246827793065e-05
AHSP	9606.ENSP00000307199	2.9749803283226333e-05
CGN	9606.ENSP00000271636	2.9749212142466367e-05
PLIN2	9606.ENSP00000276914	2.973689695411699e-05
LDHAL6B	9606.ENSP00000302393	2.973623928178131e-05
TCIRG1	9606.ENSP00000265686	2.973469786465771e-05
COX6A1	9606.ENSP00000229379	2.9720331073143903e-05
SMC2	9606.ENSP00000286398	2.9715801766677436e-05
CSN2	9606.ENSP00000341030	2.9709392942167526e-05
KEL	9606.ENSP00000347409	2.9706974918193958e-05
BBC3	9606.ENSP00000404503	2.970468751449242e-05
USP15	9606.ENSP00000280377	2.969016311035298e-05
CDH10	9606.ENSP00000264463	2.9688640433911806e-05
RAB10	9606.ENSP00000264710	2.9688368449302394e-05
MST1R	9606.ENSP00000296474	2.9671826587933667e-05
CHPT1	9606.ENSP00000229266	2.9667121043132707e-05
SRP68	9606.ENSP00000312066	2.965547232633935e-05
PAX4	9606.ENSP00000368014	2.9653878251126733e-05
ICAM4	9606.ENSP00000342114	2.9648759273433712e-05
WNT16	9606.ENSP00000222462	2.96476055636564e-05
ATP1A1	9606.ENSP00000445306	2.9630915199940645e-05
WWP2	9606.ENSP00000352069	2.9612571009629707e-05
MTAP	9606.ENSP00000494373	2.9607715336928414e-05
SEPTIN7	9606.ENSP00000413507	2.960599414668811e-05
TPCN1	9606.ENSP00000448083	2.960440060876995e-05
IGF2BP2	9606.ENSP00000410242	2.9601405144853636e-05
BACE2	9606.ENSP00000332979	2.9599309795728478e-05
P3H3	9606.ENSP00000478600	2.959769769676477e-05
PUM3	9606.ENSP00000380982	2.9597182866228414e-05
JAG2	9606.ENSP00000328169	2.9580632437607802e-05
HTR1D	9606.ENSP00000363748	2.954795228971571e-05
CRYAB	9606.ENSP00000433560	2.9547870547401053e-05
FRS3	9606.ENSP00000362109	2.954753989861631e-05
NLGN4X	9606.ENSP00000370483	2.9542669400241207e-05
ACTC1	9606.ENSP00000290378	2.952396152487977e-05
KLHL41	9606.ENSP00000284669	2.9514135289053512e-05
JARID2	9606.ENSP00000341280	2.9500198875929392e-05
PTH2	9606.ENSP00000270631	2.949401186441915e-05
STX10	9606.ENSP00000466298	2.949100948427653e-05
PPP1R12A	9606.ENSP00000389168	2.9490482141132168e-05
RAB1B	9606.ENSP00000310226	2.9469180328343795e-05
DNAJA1	9606.ENSP00000369127	2.945630312889861e-05
MED12	9606.ENSP00000363193	2.944713182242572e-05
NFX1	9606.ENSP00000368856	2.944675558449458e-05
SP7	9606.ENSP00000443827	2.9444139447555768e-05
SAA4	9606.ENSP00000278222	2.9442663631456575e-05
NCAN	9606.ENSP00000252575	2.9431980871093163e-05
SAMD9	9606.ENSP00000369292	2.9419305676621016e-05
EXOC4	9606.ENSP00000253861	2.9408485300667176e-05
DEK	9606.ENSP00000498653	2.9407975532569775e-05
DAPK1	9606.ENSP00000386135	2.9407137065158585e-05
PGAM1	9606.ENSP00000359991	2.9394900269112646e-05
CAMKMT	9606.ENSP00000367755	2.9373265770546007e-05
MYL12A	9606.ENSP00000464359	2.9361642003815238e-05
WIF1	9606.ENSP00000286574	2.936050269593541e-05
LCE3C	9606.ENSP00000334644	2.935023986726469e-05
NASP	9606.ENSP00000255120	2.934716089217847e-05
WBP11	9606.ENSP00000261167	2.93402543563349e-05
EIF1	9606.ENSP00000419449	2.9338623522642534e-05
UGT1A5	9606.ENSP00000362513	2.9338078741002297e-05
PDE6C	9606.ENSP00000360502	2.9329963575238378e-05
KCNA5	9606.ENSP00000252321	2.9265931298184622e-05
SSX2	9606.ENSP00000338796	2.9256543727286234e-05
PLB1	9606.ENSP00000330442	2.923674873064301e-05
NIPBL	9606.ENSP00000282516	2.9230191281386736e-05
DENR	9606.ENSP00000280557	2.9213683815934452e-05
WNT8B	9606.ENSP00000340677	2.9210460501943307e-05
CHAT	9606.ENSP00000337103	2.9201841121510797e-05
KIF22	9606.ENSP00000160827	2.9198925800583803e-05
DCAF1	9606.ENSP00000393183	2.9194343196358558e-05
PTK7	9606.ENSP00000418754	2.919394099804152e-05
MIB2	9606.ENSP00000426103	2.9184565874569703e-05
NFATC3	9606.ENSP00000300659	2.9184151342922414e-05
GATB	9606.ENSP00000263985	2.917419255484511e-05
SRP9	9606.ENSP00000305230	2.9169207128315918e-05
PNLIP	9606.ENSP00000358223	2.9156148202429336e-05
KLK11	9606.ENSP00000473047	2.9155221978777425e-05
STRN4	9606.ENSP00000375777	2.9132436740435092e-05
FMOD	9606.ENSP00000347041	2.9123240336805655e-05
MAP1B	9606.ENSP00000296755	2.9123051980779116e-05
LRAT	9606.ENSP00000337224	2.9117217251070807e-05
DDX17	9606.ENSP00000380033	2.911576536245329e-05
APOO	9606.ENSP00000368528	2.9110477608834962e-05
RNF41	9606.ENSP00000342755	2.909480938180286e-05
CERS2	9606.ENSP00000271688	2.9093515823992428e-05
PER3	9606.ENSP00000482093	2.9087968463508324e-05
TFAP2C	9606.ENSP00000201031	2.9079333838701956e-05
OGG1	9606.ENSP00000306561	2.907542003941038e-05
ATG4B	9606.ENSP00000384259	2.9073185683867446e-05
AMT	9606.ENSP00000273588	2.907016939695658e-05
RTN4R	9606.ENSP00000043402	2.9063367123274566e-05
CBX6	9606.ENSP00000384490	2.905751887157445e-05
MRPS18A	9606.ENSP00000361206	2.9053143964294178e-05
PCCB	9606.ENSP00000419027	2.9052979765635047e-05
HLX	9606.ENSP00000355870	2.90511192594228e-05
BTF3	9606.ENSP00000369965	2.9036291732065742e-05
MUTYH	9606.ENSP00000500891	2.9032144910281395e-05
PNPLA6	9606.ENSP00000407509	2.9030028059513082e-05
AKR1D1	9606.ENSP00000242375	2.9027152823682852e-05
PLA2G2A	9606.ENSP00000383364	2.9023106368452105e-05
CFHR5	9606.ENSP00000256785	2.9022948882619665e-05
ATP6AP2	9606.ENSP00000490083	2.8994738528454517e-05
DIAPH3	9606.ENSP00000383178	2.8982838234664536e-05
TTF2	9606.ENSP00000358478	2.8982739662815454e-05
NPC1	9606.ENSP00000269228	2.8972775658916464e-05
ARHGDIB	9606.ENSP00000228945	2.896203650572757e-05
GPR119	9606.ENSP00000276218	2.8960177544497818e-05
FSTL1	9606.ENSP00000295633	2.895851308012022e-05
KIF5A	9606.ENSP00000408979	2.8957202353660426e-05
SCGB1A1	9606.ENSP00000278282	2.8955694539069886e-05
USP9X	9606.ENSP00000316357	2.8944662832385508e-05
TRAF3IP1	9606.ENSP00000362424	2.8906584017244617e-05
CHMP4C	9606.ENSP00000297265	2.8906388514206972e-05
CWC25	9606.ENSP00000478070	2.8891702358076055e-05
CNTNAP2	9606.ENSP00000354778	2.888936755269384e-05
NLGN2	9606.ENSP00000305288	2.888062166912861e-05
CYP11B2	9606.ENSP00000325822	2.8875011721480947e-05
UGT2B11	9606.ENSP00000387683	2.8871353919013588e-05
APBB1	9606.ENSP00000477213	2.8866708388899854e-05
NCAPG2	9606.ENSP00000387007	2.885771337322108e-05
LYZ	9606.ENSP00000261267	2.8853167701488533e-05
SCFD1	9606.ENSP00000390783	2.8850362364522408e-05
MACROH2A1	9606.ENSP00000423563	2.8835407487218875e-05
UCK1	9606.ENSP00000361285	2.882967677937455e-05
COPB2	9606.ENSP00000329419	2.8807737836835243e-05
TNKS	9606.ENSP00000311579	2.880518417820778e-05
TIMM22	9606.ENSP00000320236	2.880061846276157e-05
C1GALT1	9606.ENSP00000389176	2.879579055747996e-05
RGS6	9606.ENSP00000451030	2.8788194547796512e-05
ATRIP	9606.ENSP00000323099	2.8787403942661893e-05
LIN28A	9606.ENSP00000363314	2.878597527687875e-05
AGPAT2	9606.ENSP00000360761	2.8773720092061724e-05
DKK2	9606.ENSP00000285311	2.8770744073789803e-05
HUWE1	9606.ENSP00000340648	2.877032068463276e-05
CDH7	9606.ENSP00000381058	2.876228984611559e-05
ELL	9606.ENSP00000262809	2.8760868563386343e-05
IFT122	9606.ENSP00000296266	2.8738021663174603e-05
SRP14	9606.ENSP00000267884	2.8728452823689258e-05
GIT2	9606.ENSP00000347464	2.8720934883224084e-05
SLAMF9	9606.ENSP00000357072	2.871935745986582e-05
SLPI	9606.ENSP00000342082	2.871512305292924e-05
ELMO2	9606.ENSP00000290246	2.8713342874550517e-05
ST3GAL6	9606.ENSP00000480884	2.8712692693441383e-05
ACMSD	9606.ENSP00000348459	2.869983727641055e-05
EPHX1	9606.ENSP00000480004	2.8697125486575554e-05
DHCR24	9606.ENSP00000360316	2.869434082370057e-05
TMOD4	9606.ENSP00000295314	2.8688036243827272e-05
PRIM1	9606.ENSP00000350491	2.8678962776191645e-05
STK39	9606.ENSP00000348278	2.8674399034126336e-05
ATXN1	9606.ENSP00000244769	2.8658720754889317e-05
SNX1	9606.ENSP00000261889	2.864423183711648e-05
EDF1	9606.ENSP00000224073	2.863278331099229e-05
CHRD	9606.ENSP00000204604	2.862856732016331e-05
REC8	9606.ENSP00000482546	2.862029058042615e-05
KIF18B	9606.ENSP00000465992	2.8612615696243856e-05
NODAL	9606.ENSP00000287139	2.8609374590310884e-05
ACADS	9606.ENSP00000242592	2.8605174785191262e-05
ANAPC13	9606.ENSP00000421842	2.8604373723347956e-05
HAO1	9606.ENSP00000368066	2.8589625613020756e-05
PPP3R2	9606.ENSP00000498330	2.8587058955037635e-05
NMU	9606.ENSP00000264218	2.857483195451072e-05
PRDM14	9606.ENSP00000276594	2.8570444418735397e-05
BRD8	9606.ENSP00000254900	2.856579401940496e-05
ESCO1	9606.ENSP00000269214	2.853209894212382e-05
GIPC1	9606.ENSP00000376753	2.8513676570588622e-05
P2RX7	9606.ENSP00000330696	2.8503008120756845e-05
ORAI1	9606.ENSP00000482568	2.848227160978838e-05
TULP1	9606.ENSP00000229771	2.847440676497078e-05
GDF9	9606.ENSP00000367942	2.846561507959921e-05
ATP5ME	9606.ENSP00000306003	2.8461955518760802e-05
HNRNPA3	9606.ENSP00000376309	2.8459444543275685e-05
PIM1	9606.ENSP00000362608	2.84571888912634e-05
CYTIP	9606.ENSP00000264192	2.845517715855853e-05
DYRK1A	9606.ENSP00000340373	2.8454203712672005e-05
EPHB3	9606.ENSP00000332118	2.8451036238781133e-05
RBL1	9606.ENSP00000362768	2.844784474313921e-05
SULT1E1	9606.ENSP00000226444	2.8440148328620923e-05
STAMBP	9606.ENSP00000377633	2.8437674938692184e-05
AASDH	9606.ENSP00000205214	2.842949310411542e-05
IL17B	9606.ENSP00000261796	2.842874764779009e-05
NRG3	9606.ENSP00000361214	2.8426125184115778e-05
RPE65	9606.ENSP00000262340	2.8420287026004874e-05
AHSA1	9606.ENSP00000216479	2.841813615648602e-05
PPIL2	9606.ENSP00000486725	2.8417744463616898e-05
AZIN2	9606.ENSP00000362540	2.8409283545371104e-05
FCRL4	9606.ENSP00000271532	2.8400336695338764e-05
MIS12	9606.ENSP00000370557	2.8380620325099792e-05
SIAH1	9606.ENSP00000349156	2.8380262172311576e-05
PRPF4B	9606.ENSP00000337194	2.837140299082408e-05
XIRP2	9606.ENSP00000386840	2.837013584969552e-05
LPIN2	9606.ENSP00000261596	2.830789777212231e-05
AMACR	9606.ENSP00000371517	2.8306777409569644e-05
SERPINA3	9606.ENSP00000450540	2.8302787150313478e-05
AIRE	9606.ENSP00000291582	2.8291822125775254e-05
STX2	9606.ENSP00000376178	2.829072419297765e-05
DSG3	9606.ENSP00000257189	2.828631995253373e-05
PAK5	9606.ENSP00000367686	2.8282167265261996e-05
TCHP	9606.ENSP00000324404	2.82797424614722e-05
SLC11A2	9606.ENSP00000378364	2.8269478452288117e-05
B4GALT4	9606.ENSP00000420161	2.826165662595209e-05
KIF2A	9606.ENSP00000385000	2.826027960658142e-05
SMN1	9606.ENSP00000370083	2.8254847275102113e-05
CFHR1	9606.ENSP00000314299	2.8254079569872556e-05
GP2	9606.ENSP00000370767	2.8219470006868805e-05
AP1M2	9606.ENSP00000465685	2.8218497288648506e-05
VPS39	9606.ENSP00000335193	2.82181203752629e-05
CENPJ	9606.ENSP00000371308	2.8208199797619098e-05
UCKL1	9606.ENSP00000346155	2.8207495832010456e-05
MRPL30	9606.ENSP00000338057	2.8188420146969897e-05
TFG	9606.ENSP00000240851	2.81843877805095e-05
TIMP4	9606.ENSP00000287814	2.8180665508364073e-05
PARD6A	9606.ENSP00000219255	2.8180631188872356e-05
ANAPC16	9606.ENSP00000477760	2.817379044570013e-05
MTX1	9606.ENSP00000357360	2.8168101746692897e-05
SERPINB9	9606.ENSP00000370074	2.8149082091589183e-05
HBA1	9606.ENSP00000322421	2.8124352633090853e-05
CHMP1B	9606.ENSP00000432279	2.8120316371934203e-05
NDUFC1	9606.ENSP00000441126	2.8119582895600348e-05
TCEA2	9606.ENSP00000343515	2.8116688919061758e-05
DEPTOR	9606.ENSP00000286234	2.810915277482115e-05
UQCRHL	9606.ENSP00000485401	2.8098905294673933e-05
NOXO1	9606.ENSP00000380450	2.8098838051109026e-05
OTULIN	9606.ENSP00000284274	2.8089396049488518e-05
WNT7B	9606.ENSP00000341032	2.8085820981730206e-05
HMGCS2	9606.ENSP00000358414	2.8066065968629927e-05
WNT8A	9606.ENSP00000426653	2.8063737923187814e-05
UNC13B	9606.ENSP00000479261	2.8055817250599983e-05
SPRR1B	9606.ENSP00000306461	2.8051685636265424e-05
ANAPC15	9606.ENSP00000437360	2.8050737573584925e-05
MND1	9606.ENSP00000240488	2.804846316719e-05
ALOX15B	9606.ENSP00000369530	2.804820713782254e-05
KDM5A	9606.ENSP00000382688	2.802687097849316e-05
OLIG1	9606.ENSP00000371785	2.8019645585329618e-05
CCDC122	9606.ENSP00000407763	2.801776701996573e-05
RASGRF2	9606.ENSP00000265080	2.8015958996626825e-05
RAPGEF2	9606.ENSP00000264431	2.800859459474666e-05
DLL4	9606.ENSP00000249749	2.800836392232178e-05
DPF3	9606.ENSP00000479526	2.799801887901498e-05
CENPX	9606.ENSP00000464357	2.799333479463689e-05
MYL4	9606.ENSP00000347055	2.7980541423335957e-05
DNAJC9	9606.ENSP00000362041	2.798027787917618e-05
NAPB	9606.ENSP00000482826	2.797299125011807e-05
ESF1	9606.ENSP00000202816	2.7969362465129555e-05
OGDHL	9606.ENSP00000363216	2.7954740051681124e-05
ERLEC1	9606.ENSP00000185150	2.7944903405225464e-05
PGAM4	9606.ENSP00000412189	2.7935598344953316e-05
CYTH2	9606.ENSP00000493357	2.79131654649926e-05
KMT5A	9606.ENSP00000384629	2.790324500743754e-05
PPP1R1A	9606.ENSP00000257905	2.7901475515383335e-05
ADAMTS13	9606.ENSP00000360997	2.7893465996701488e-05
LILRA5	9606.ENSP00000404236	2.7884328869393916e-05
EPC1	9606.ENSP00000263062	2.7871823684634308e-05
CACNG1	9606.ENSP00000226021	2.7869224941421426e-05
RARRES2	9606.ENSP00000418009	2.786163675704379e-05
GLE1	9606.ENSP00000308622	2.786018362129688e-05
SDF2L1	9606.ENSP00000248958	2.7854383503188083e-05
NOX3	9606.ENSP00000159060	2.7853333972032205e-05
LRP8	9606.ENSP00000303634	2.7848544237023468e-05
MATR3	9606.ENSP00000378284	2.784698620440483e-05
PLXNB3	9606.ENSP00000442736	2.7806260111063064e-05
CTNND2	9606.ENSP00000307134	2.7791436388305075e-05
GREM1	9606.ENSP00000498748	2.7785972292598954e-05
AIPL1	9606.ENSP00000370521	2.778054530105e-05
SIN3B	9606.ENSP00000369131	2.777371158648841e-05
GGCT	9606.ENSP00000275428	2.777025989689463e-05
DRD5	9606.ENSP00000306129	2.776784634783453e-05
CMTM7	9606.ENSP00000335605	2.7762813901711824e-05
CMTM8	9606.ENSP00000307741	2.7762813901711824e-05
PELO	9606.ENSP00000274311	2.7749335821136187e-05
BAIAP2L2	9606.ENSP00000371085	2.7745130623804585e-05
NONO	9606.ENSP00000276079	2.774317701074999e-05
VTA1	9606.ENSP00000356602	2.774312266051944e-05
TIMM17A	9606.ENSP00000356256	2.7717150321538077e-05
YEATS2	9606.ENSP00000306983	2.77168832200066e-05
DCP2	9606.ENSP00000373715	2.7713822184042877e-05
STK24	9606.ENSP00000365730	2.7713799124529902e-05
EGLN3	9606.ENSP00000250457	2.7713581400804315e-05
YARS1	9606.ENSP00000362576	2.7698435077903373e-05
TAF4B	9606.ENSP00000462980	2.766947652583888e-05
AMHR2	9606.ENSP00000257863	2.766579419510658e-05
REPS1	9606.ENSP00000392065	2.764090578768562e-05
NDUFB1	9606.ENSP00000483888	2.7638231588767445e-05
PTPRS	9606.ENSP00000467537	2.7630962294799832e-05
BABAM2	9606.ENSP00000343412	2.7629606662714658e-05
WNT9A	9606.ENSP00000272164	2.762903165308542e-05
RAD51B	9606.ENSP00000419881	2.7622129811891445e-05
ATP6V1B1	9606.ENSP00000234396	2.7617093422685305e-05
UPP1	9606.ENSP00000330032	2.7615679134842437e-05
PGD	9606.ENSP00000270776	2.761265521062844e-05
EIF3K	9606.ENSP00000248342	2.7601820874313373e-05
REV3L	9606.ENSP00000351697	2.758223270061204e-05
ACVR1C	9606.ENSP00000243349	2.7576850181981742e-05
TDG	9606.ENSP00000376611	2.7570330991436484e-05
VDAC3	9606.ENSP00000428845	2.7562213853314117e-05
CCNT2	9606.ENSP00000264157	2.754555533161778e-05
ADORA1	9606.ENSP00000356205	2.754249653005099e-05
WHRN	9606.ENSP00000354623	2.75379464156223e-05
NR4A3	9606.ENSP00000482027	2.753467881522682e-05
EIF3G	9606.ENSP00000253108	2.753319345167954e-05
CDH9	9606.ENSP00000231021	2.7483567755123247e-05
SMCR8	9606.ENSP00000385025	2.7481189086012052e-05
AOC2	9606.ENSP00000253799	2.7478244045762423e-05
COG3	9606.ENSP00000258654	2.747740785361075e-05
CKS2	9606.ENSP00000364976	2.7474719773790776e-05
CNOT7	9606.ENSP00000355279	2.7458827825770925e-05
UGT2A2	9606.ENSP00000475028	2.745533473142994e-05
DHX33	9606.ENSP00000225296	2.7455027037336576e-05
ZCWPW1	9606.ENSP00000381109	2.744391053646011e-05
PRPF40A	9606.ENSP00000386458	2.744254411895394e-05
TMOD1	9606.ENSP00000259365	2.7441651754018634e-05
PLP1	9606.ENSP00000481006	2.7440530597794578e-05
HDAC11	9606.ENSP00000295757	2.743802777775954e-05
PRSS1	9606.ENSP00000308720	2.7430509548104635e-05
PFKFB2	9606.ENSP00000356047	2.7426844757298795e-05
LALBA	9606.ENSP00000301046	2.7424555749639973e-05
SENP3	9606.ENSP00000314029	2.7421441249972267e-05
DYNLRB1	9606.ENSP00000349679	2.7409075754696164e-05
SCN4B	9606.ENSP00000322460	2.7407296974627338e-05
TUBG1	9606.ENSP00000251413	2.739400365799258e-05
WBP4	9606.ENSP00000368801	2.7388492487398945e-05
KLF5	9606.ENSP00000366915	2.7387416672712654e-05
HIBCH	9606.ENSP00000352706	2.7382027901320102e-05
REST	9606.ENSP00000311816	2.7360208490903994e-05
DNAI2	9606.ENSP00000400252	2.7358901329553814e-05
AVPR1A	9606.ENSP00000299178	2.7348945771584434e-05
RFC5	9606.ENSP00000408295	2.7341873673407784e-05
ILF2	9606.ENSP00000355011	2.7327173493867538e-05
CIDEC	9606.ENSP00000373328	2.731958390692265e-05
XPR1	9606.ENSP00000356562	2.7315602562978824e-05
PCSK1	9606.ENSP00000308024	2.7309334848062983e-05
ACAT1	9606.ENSP00000265838	2.7299164443922073e-05
RALB	9606.ENSP00000272519	2.7287023685394166e-05
SERPINB13	9606.ENSP00000269489	2.7258153537173778e-05
DDX21	9606.ENSP00000346120	2.723416021217704e-05
CDCP1	9606.ENSP00000296129	2.7223554965325102e-05
MAGI1	9606.ENSP00000385450	2.7221375191583062e-05
SELENOI	9606.ENSP00000260585	2.7217552126598083e-05
RNASE2	9606.ENSP00000303276	2.7213399485943076e-05
ATP5MG	9606.ENSP00000300688	2.7205556862956505e-05
DDX10	9606.ENSP00000314348	2.719935460612103e-05
ARPC4	9606.ENSP00000388169	2.719658738673911e-05
NDUFB2	9606.ENSP00000419087	2.719420245910151e-05
POU2F1	9606.ENSP00000356840	2.718630424943424e-05
GUCY2C	9606.ENSP00000261170	2.7179390897101375e-05
ADGRG6	9606.ENSP00000356581	2.717826674541083e-05
MEIS1	9606.ENSP00000272369	2.7174257544710372e-05
PGK2	9606.ENSP00000305995	2.7173636798467373e-05
CMTM1	9606.ENSP00000368814	2.717034055084771e-05
SETD1B	9606.ENSP00000474253	2.7161223032632147e-05
CYP27B1	9606.ENSP00000228606	2.71573361214024e-05
CNPY3	9606.ENSP00000361926	2.715051598075932e-05
C4BPA	9606.ENSP00000356037	2.7149878199845676e-05
PLA2G4C	9606.ENSP00000472546	2.712919907274689e-05
E2F3	9606.ENSP00000262904	2.7126011600809608e-05
SPDYE11	9606.ENSP00000498510	2.7125011439429972e-05
ASAH1	9606.ENSP00000371152	2.7121899247196583e-05
CHD8	9606.ENSP00000495240	2.7119825561667516e-05
HSD17B7	9606.ENSP00000254521	2.711732524585778e-05
PEBP1	9606.ENSP00000261313	2.7114231235736273e-05
PTPA	9606.ENSP00000377036	2.7104097082308338e-05
CYTH3	9606.ENSP00000297044	2.7102721854617753e-05
SMC5	9606.ENSP00000354957	2.7101828250477843e-05
MLN	9606.ENSP00000388825	2.7094783044964937e-05
CHMP4B	9606.ENSP00000217402	2.7086151989853782e-05
CYP2S1	9606.ENSP00000308032	2.7079662669693173e-05
SPTLC2	9606.ENSP00000216484	2.7078439735870306e-05
ABCC8	9606.ENSP00000494321	2.7070142335871405e-05
GATA6	9606.ENSP00000269216	2.7067206200905533e-05
AQP2	9606.ENSP00000199280	2.70541508605907e-05
MAPRE3	9606.ENSP00000233121	2.7037506077005544e-05
SRM	9606.ENSP00000366156	2.7034218188642598e-05
VPS36	9606.ENSP00000367299	2.7033785483966085e-05
HSD17B3	9606.ENSP00000364412	2.701519377869307e-05
FBXO5	9606.ENSP00000229758	2.701278634860079e-05
CKAP2L	9606.ENSP00000305204	2.699531853698503e-05
MDK	9606.ENSP00000385451	2.697744790128802e-05
CHMP1A	9606.ENSP00000380998	2.697313666543556e-05
LARS1	9606.ENSP00000377954	2.6971082880069723e-05
MRPS25	9606.ENSP00000253686	2.6971008870032753e-05
SRSF11	9606.ENSP00000359988	2.6965536619652007e-05
SCN8A	9606.ENSP00000346534	2.6964447308370707e-05
GGCX	9606.ENSP00000233838	2.6954411360076705e-05
SCML2	9606.ENSP00000251900	2.6936852703536057e-05
PRPH2	9606.ENSP00000230381	2.691914966798575e-05
BCL2L10	9606.ENSP00000453562	2.6906117610291466e-05
FUT5	9606.ENSP00000466880	2.688668459976843e-05
MAP1A	9606.ENSP00000300231	2.6881238649772628e-05
UPP2	9606.ENSP00000474090	2.687418994632353e-05
EIF4B	9606.ENSP00000388806	2.6867656987722833e-05
IGFBP5	9606.ENSP00000233813	2.684966590594142e-05
MSX1	9606.ENSP00000372170	2.684893633527388e-05
PGM3	9606.ENSP00000425809	2.6848336317992865e-05
MAPK7	9606.ENSP00000311005	2.6836669550237826e-05
GPHB5	9606.ENSP00000478993	2.683222355636616e-05
NAPRT	9606.ENSP00000401508	2.6830095890090822e-05
SLC5A2	9606.ENSP00000327943	2.6823290388167722e-05
MYH8	9606.ENSP00000384330	2.6823236490322002e-05
TNNT3	9606.ENSP00000370975	2.6819738680744717e-05
ASPA	9606.ENSP00000263080	2.6806766193123897e-05
WASF3	9606.ENSP00000335055	2.67998509852632e-05
TSPAN8	9606.ENSP00000377003	2.678730146032701e-05
CHMP6	9606.ENSP00000317468	2.6778702139753464e-05
CYP11A1	9606.ENSP00000268053	2.6767405282732426e-05
HARS1	9606.ENSP00000425634	2.6765687099778487e-05
RASGRP3	9606.ENSP00000385886	2.6763078503147885e-05
EDAR	9606.ENSP00000258443	2.675250349685913e-05
KAT6B	9606.ENSP00000287239	2.6706455502434756e-05
DAB2IP	9606.ENSP00000259371	2.6702866991046748e-05
PLA2G1B	9606.ENSP00000312286	2.6700257791303778e-05
TRAF4	9606.ENSP00000262395	2.6692200803597706e-05
SLC32A1	9606.ENSP00000217420	2.66832482015135e-05
GJB2	9606.ENSP00000372295	2.6680552393563473e-05
NAGS	9606.ENSP00000293404	2.667230524379139e-05
RYBP	9606.ENSP00000419494	2.6670059191102876e-05
SEM1	9606.ENSP00000481021	2.6657851802027654e-05
EZH1	9606.ENSP00000404658	2.664482078048213e-05
SUMO4	9606.ENSP00000318635	2.6634173871994106e-05
DAB1	9606.ENSP00000360280	2.663311768408829e-05
PFDN6	9606.ENSP00000378563	2.661908866805938e-05
GCSH	9606.ENSP00000319531	2.6616301864921654e-05
NELFA	9606.ENSP00000445757	2.6612882270301185e-05
TRPC4	9606.ENSP00000486109	2.6611285335458118e-05
DERL2	9606.ENSP00000158771	2.6601148647302893e-05
LPCAT4	9606.ENSP00000317300	2.6597006213495494e-05
YJU2	9606.ENSP00000262962	2.6591789110589545e-05
INO80B	9606.ENSP00000233331	2.6588245585218103e-05
FUT9	9606.ENSP00000302599	2.658731841519767e-05
DDX52	9606.ENSP00000479504	2.6581518542410574e-05
TWF1	9606.ENSP00000449428	2.658134493755808e-05
GADL1	9606.ENSP00000282538	2.6570668029776226e-05
ATP5PF	9606.ENSP00000389649	2.656805912938771e-05
CDH23	9606.ENSP00000224721	2.655852078066811e-05
SH2B2	9606.ENSP00000440273	2.65477329985443e-05
RAP2A	9606.ENSP00000245304	2.6542597892937384e-05
SEMA3A	9606.ENSP00000265362	2.653165479070309e-05
USP21	9606.ENSP00000356981	2.6521281444380922e-05
B3GNT3	9606.ENSP00000321874	2.652015687546884e-05
RPS6KA2	9606.ENSP00000422435	2.650846080723254e-05
SRD5A1	9606.ENSP00000274192	2.6501727675175446e-05
ADRB3	9606.ENSP00000343782	2.6500820811346572e-05
DNAJB4	9606.ENSP00000359799	2.6490955291581488e-05
FLCN	9606.ENSP00000285071	2.648244295697238e-05
SHCBP1	9606.ENSP00000306473	2.648164073453233e-05
POLA2	9606.ENSP00000265465	2.647842596154032e-05
ALOX12B	9606.ENSP00000497784	2.647578923124119e-05
PMPCA	9606.ENSP00000360782	2.64693357454317e-05
RMI1	9606.ENSP00000317039	2.646828933695587e-05
ROBO2	9606.ENSP00000417335	2.6458934788072977e-05
